Title,Abstract,PDF Link,Category
Improving _day-ahead_ Solar Irradiance Time Series Forecasting by Leveraging Spatio-Temporal Context,https://papers.nips.cc/paper_files/paper/2023/hash/070a57c5ef1e58cc90201b11d369b3c2-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/070a57c5ef1e58cc90201b11d369b3c2-Paper-Conference.pdf,Optimization
Exact Bayesian Inference on Discrete Models via Probability Generating Functions_ A Probabilistic Programming Approach,https://papers.nips.cc/paper_files/paper/2023/hash/0747af6f877c0cb555fea595f01b0e83-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0747af6f877c0cb555fea595f01b0e83-Paper-Conference.pdf,Optimization
Principle-Driven Self-Alignment of Language Models from Scratch with Minimal Human Supervision,https://papers.nips.cc/paper_files/paper/2023/hash/0764db1151b936aca59249e2c1386101-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0764db1151b936aca59249e2c1386101-Paper-Conference.pdf,Optimization
Navigating Data Heterogeneity in Federated Learning_ A Semi-Supervised Federated Object Detection,https://papers.nips.cc/paper_files/paper/2023/hash/066e4dbfeccb5dc2851acd5eca584937-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/066e4dbfeccb5dc2851acd5eca584937-Paper-Conference.pdf,Optimization
On the Generalization Properties of Diffusion Models,https://papers.nips.cc/paper_files/paper/2023/hash/06abed94583030dd50abe6767bd643b1-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/06abed94583030dd50abe6767bd643b1-Paper-Conference.pdf,Optimization
Prototypical Variational Autoencoder for 3D Few-shot Object Detection,https://papers.nips.cc/paper_files/paper/2023/hash/076a93fd42aa85f5ccee921a01d77dd5-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/076a93fd42aa85f5ccee921a01d77dd5-Paper-Conference.pdf,Computer Vision
An Efficient End-to-End Training Approach for Zero-Shot Human-AI Coordination,https://papers.nips.cc/paper_files/paper/2023/hash/07a363fd2263091c2063998e0034999c-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/07a363fd2263091c2063998e0034999c-Paper-Conference.pdf,Optimization
Optimistic Rates for Multi-Task Representation Learning,https://papers.nips.cc/paper_files/paper/2023/hash/06e3c330d140f3a25671acf2dc2d6357-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/06e3c330d140f3a25671acf2dc2d6357-Paper-Conference.pdf,Optimization
Computing Optimal Equilibria and Mechanisms via Learning in Zero-Sum Extensive-Form Games,https://papers.nips.cc/paper_files/paper/2023/hash/07be1a0850e58ca29e2b6ce31fc0c791-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/07be1a0850e58ca29e2b6ce31fc0c791-Paper-Conference.pdf,Optimization
ForecastPFN_ Synthetically-Trained Zero-Shot Forecasting,https://papers.nips.cc/paper_files/paper/2023/hash/0731f0e65559059eb9cd9d6f44ce2dd8-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0731f0e65559059eb9cd9d6f44ce2dd8-Paper-Conference.pdf,Computer Vision
A Bounded Ability Estimation for Computerized Adaptive Testing,https://papers.nips.cc/paper_files/paper/2023/hash/0730b81dbc16cce7e85b519cb7fe5a8d-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0730b81dbc16cce7e85b519cb7fe5a8d-Paper-Conference.pdf,Optimization
$SE(3)$ Equivariant Convolution and Transformer in Ray Space,https://papers.nips.cc/paper_files/paper/2023/hash/075b2875e2b671ddd74aeec0ac9f0357-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/075b2875e2b671ddd74aeec0ac9f0357-Paper-Conference.pdf,Computer Vision
Searching for Optimal Per-Coordinate Step-sizes with Multidimensional Backtracking,https://papers.nips.cc/paper_files/paper/2023/hash/07e436cdeb48e2a67618274f5d5eff85-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/07e436cdeb48e2a67618274f5d5eff85-Paper-Conference.pdf,Optimization
Epistemic Neural Networks,https://papers.nips.cc/paper_files/paper/2023/hash/07fbde96bee50f4e09303fd4f877c2f3-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/07fbde96bee50f4e09303fd4f877c2f3-Paper-Conference.pdf,Deep Learning
Parts of Speech–Grounded Subspaces in Vision-Language Models,https://papers.nips.cc/paper_files/paper/2023/hash/07cf32cf61224da628157b7ed0ce994a-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/07cf32cf61224da628157b7ed0ce994a-Paper-Conference.pdf,Computer Vision
Consistent Aggregation of Objectives with Diverse Time Preferences Requires Non-Markovian Rewards,https://papers.nips.cc/paper_files/paper/2023/hash/08342dc6ab69f23167b4123086ad4d38-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/08342dc6ab69f23167b4123086ad4d38-Paper-Conference.pdf,Optimization
Mip-Grid_ Anti-aliased Grid Representations for Neural Radiance Fields,https://papers.nips.cc/paper_files/paper/2023/hash/082d3d795520c43214da5123e56a3a34-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/082d3d795520c43214da5123e56a3a34-Paper-Conference.pdf,Optimization
InstanT_ Semi-supervised Learning with Instance-dependent Thresholds,https://papers.nips.cc/paper_files/paper/2023/hash/088d99765bc121c6df215da7d45bc4e9-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/088d99765bc121c6df215da7d45bc4e9-Paper-Conference.pdf,Deep Learning
Double Gumbel Q-Learning,https://papers.nips.cc/paper_files/paper/2023/hash/07956d40074d6523bad11112b3225c6e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/07956d40074d6523bad11112b3225c6e-Paper-Conference.pdf,Computer Vision
HotBEV_ Hardware-oriented Transformer-based Multi-View 3D Detector for BEV Perception,https://papers.nips.cc/paper_files/paper/2023/hash/081b08068e4733ae3e7ad019fe8d172f-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/081b08068e4733ae3e7ad019fe8d172f-Paper-Conference.pdf,Computer Vision
Estimating the Rate-Distortion Function by Wasserstein Gradient Descent,https://papers.nips.cc/paper_files/paper/2023/hash/07eea3fb833c905c5edf46f914231f15-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/07eea3fb833c905c5edf46f914231f15-Paper-Conference.pdf,Optimization
Transformed Low-Rank Parameterization Can Help Robust Generalization for Tensor Neural Networks,https://papers.nips.cc/paper_files/paper/2023/hash/092c2d45005ea2db40fc24c470663416-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/092c2d45005ea2db40fc24c470663416-Paper-Conference.pdf,Deep Learning
Testing the General Deductive Reasoning Capacity of Large Language Models Using OOD Examples,https://papers.nips.cc/paper_files/paper/2023/hash/09425891e393e64b0535194a81ba15b7-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/09425891e393e64b0535194a81ba15b7-Paper-Conference.pdf,Optimization
Diffusion-Based Adversarial Sample Generation for Improved Stealthiness and Controllability,https://papers.nips.cc/paper_files/paper/2023/hash/088463cd3126aef2002ffc69da42ec59-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/088463cd3126aef2002ffc69da42ec59-Paper-Conference.pdf,Optimization
Theoretically Guaranteed Bidirectional Data Rectification for Robust Sequential Recommendation,https://papers.nips.cc/paper_files/paper/2023/hash/08309150af77fc7c79ade0bf8bb6a562-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/08309150af77fc7c79ade0bf8bb6a562-Paper-Conference.pdf,Optimization
Evolving Connectivity for Recurrent Spiking Neural Networks,https://papers.nips.cc/paper_files/paper/2023/hash/08f9de0232c0b485110237f6e6cf88f1-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/08f9de0232c0b485110237f6e6cf88f1-Paper-Conference.pdf,Deep Learning
Neural Lyapunov Control for Discrete-Time Systems,https://papers.nips.cc/paper_files/paper/2023/hash/08bf1773e94763b6cc366ee7c6582f27-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/08bf1773e94763b6cc366ee7c6582f27-Paper-Conference.pdf,Deep Learning
Information Maximization Perspective of Orthogonal Matching Pursuit with Applications to Explainable AI,https://papers.nips.cc/paper_files/paper/2023/hash/08eac13583b310ec55d755f99c549be3-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/08eac13583b310ec55d755f99c549be3-Paper-Conference.pdf,Optimization
MosaicBERT_ A Bidirectional Encoder Optimized for Fast Pretraining,https://papers.nips.cc/paper_files/paper/2023/hash/095a6917768712b7ccc61acbeecad1d8-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/095a6917768712b7ccc61acbeecad1d8-Paper-Conference.pdf,Optimization
SOAR_ Improved Indexing for Approximate Nearest Neighbor Search,https://papers.nips.cc/paper_files/paper/2023/hash/0973524e02a712af33325d0688ae6f49-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0973524e02a712af33325d0688ae6f49-Paper-Conference.pdf,Optimization
Finding Counterfactually Optimal Action Sequences in Continuous State Spaces,https://papers.nips.cc/paper_files/paper/2023/hash/09ae6beae5f1ff38f05c05979097ea0f-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/09ae6beae5f1ff38f05c05979097ea0f-Paper-Conference.pdf,Optimization
GraphMP_ Graph Neural Network-based Motion Planning with Efficient Graph Search,https://papers.nips.cc/paper_files/paper/2023/hash/096961cae3c3423c44ea045aeb584e05-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/096961cae3c3423c44ea045aeb584e05-Paper-Conference.pdf,Deep Learning
Bayesian Optimization with Cost-varying Variable Subsets,https://papers.nips.cc/paper_files/paper/2023/hash/090b23d52bc2722eef2fbf79c5ebf9ec-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/090b23d52bc2722eef2fbf79c5ebf9ec-Paper-Conference.pdf,Optimization
DreamSparse_ Escaping from Plato’s Cave with 2D Diffusion Model Given Sparse Views,https://papers.nips.cc/paper_files/paper/2023/hash/0a003511b09274348b8117f5f3b94c93-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0a003511b09274348b8117f5f3b94c93-Paper-Conference.pdf,Computer Vision
Winner-Take-All Column Row Sampling for Memory Efficient Adaptation of Language Model,https://papers.nips.cc/paper_files/paper/2023/hash/0a6059857ae5c82ea9726ee9282a7145-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0a6059857ae5c82ea9726ee9282a7145-Paper-Conference.pdf,Optimization
A Path to Simpler Models Starts With Noise,https://papers.nips.cc/paper_files/paper/2023/hash/0a49935d2b3d3342ca08d6db0adcfa34-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0a49935d2b3d3342ca08d6db0adcfa34-Paper-Conference.pdf,Optimization
"Zeroth-Order Methods for Nondifferentiable, Nonconvex, and Hierarchical Federated Optimization",https://papers.nips.cc/paper_files/paper/2023/hash/0a70c9cd8179fe6f8f6135fafa2a8798-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0a70c9cd8179fe6f8f6135fafa2a8798-Paper-Conference.pdf,Optimization
Accountability in Offline Reinforcement Learning_ Explaining Decisions with a Corpus of Examples,https://papers.nips.cc/paper_files/paper/2023/hash/096b1019463f34eb241e87cfce8dfe16-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/096b1019463f34eb241e87cfce8dfe16-Paper-Conference.pdf,Reinforcement Learning
Resolving the Tug-of-War_ A Separation of Communication and Learning in Federated Learning,https://papers.nips.cc/paper_files/paper/2023/hash/0aa800df4298539770b57824afc77a89-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0aa800df4298539770b57824afc77a89-Paper-Conference.pdf,Optimization
Optimistic Natural Policy Gradient_ a Simple Efficient Policy Optimization Framework for Online RL,https://papers.nips.cc/paper_files/paper/2023/hash/0b13c22ca208bc08f3fd13793292f25f-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0b13c22ca208bc08f3fd13793292f25f-Paper-Conference.pdf,Optimization
Sample Complexity Bounds for Score-Matching_ Causal Discovery and Generative Modeling,https://papers.nips.cc/paper_files/paper/2023/hash/0a3dc35a2391cabcb59a6b123544e3db-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0a3dc35a2391cabcb59a6b123544e3db-Paper-Conference.pdf,Optimization
Adversarial Robustness in Graph Neural Networks_ A Hamiltonian Approach,https://papers.nips.cc/paper_files/paper/2023/hash/0a443a000e1cb2281480b3bac395b3b8-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0a443a000e1cb2281480b3bac395b3b8-Paper-Conference.pdf,Deep Learning
Type-to-Track_ Retrieve Any Object via Prompt-based Tracking,https://papers.nips.cc/paper_files/paper/2023/hash/098491b37deebbe6c007e69815729e09-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/098491b37deebbe6c007e69815729e09-Paper-Conference.pdf,Reinforcement Learning
Linguistic Binding in Diffusion Models_ Enhancing Attribute Correspondence through Attention Map Alignment,https://papers.nips.cc/paper_files/paper/2023/hash/0b08d733a5d45a547344c4e9d88bb8bc-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0b08d733a5d45a547344c4e9d88bb8bc-Paper-Conference.pdf,Optimization
SparseProp_ Efficient Event-Based Simulation and Training of Sparse Recurrent Spiking Neural Networks,https://papers.nips.cc/paper_files/paper/2023/hash/0b443d358a391166d1fbf551fb53de02-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0b443d358a391166d1fbf551fb53de02-Paper-Conference.pdf,Optimization
DIFUSCO_ Graph-based Diffusion Solvers for Combinatorial Optimization,https://papers.nips.cc/paper_files/paper/2023/hash/0ba520d93c3df592c83a611961314c98-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0ba520d93c3df592c83a611961314c98-Paper-Conference.pdf,Optimization
Language Model Alignment with Elastic Reset,https://papers.nips.cc/paper_files/paper/2023/hash/0a980183c520446f6b8afb6fa2a2c70e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0a980183c520446f6b8afb6fa2a2c70e-Paper-Conference.pdf,Optimization
Fair Canonical Correlation Analysis,https://papers.nips.cc/paper_files/paper/2023/hash/0b8e4c8468273ee3bafb288229c0acbc-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0b8e4c8468273ee3bafb288229c0acbc-Paper-Conference.pdf,Optimization
Learning Rule-Induced Subgraph Representations for Inductive Relation Prediction,https://papers.nips.cc/paper_files/paper/2023/hash/0b06c8673ebb453e5e468f7743d8f54e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0b06c8673ebb453e5e468f7743d8f54e-Paper-Conference.pdf,Deep Learning
Two-Stage Learning to Defer with Multiple Experts,https://papers.nips.cc/paper_files/paper/2023/hash/0b17d256cf1fe1cc084922a8c6b565b7-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0b17d256cf1fe1cc084922a8c6b565b7-Paper-Conference.pdf,Deep Learning
OBJECT 3DIT_ Language-guided 3D-aware Image Editing,https://papers.nips.cc/paper_files/paper/2023/hash/0b0153a91f827b14e8bfea4e211362f3-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0b0153a91f827b14e8bfea4e211362f3-Paper-Conference.pdf,Deep Learning
Double Auctions with Two-sided Bandit Feedback,https://papers.nips.cc/paper_files/paper/2023/hash/0bcfb525c8f8f07ae10a93d0b2a40e00-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0bcfb525c8f8f07ae10a93d0b2a40e00-Paper-Conference.pdf,Reinforcement Learning
Online Clustering of Bandits with Misspecified User Models,https://papers.nips.cc/paper_files/paper/2023/hash/0bcd8d153b8c548629eca53f4ebdeb42-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0bcd8d153b8c548629eca53f4ebdeb42-Paper-Conference.pdf,Computer Vision
A Computationally Efficient Sparsified Online Newton Method,https://papers.nips.cc/paper_files/paper/2023/hash/0b43289db08ed60edc6451cb2132e203-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0b43289db08ed60edc6451cb2132e203-Paper-Conference.pdf,Optimization
GlucoSynth_ Generating Differentially-Private Synthetic Glucose Traces,https://papers.nips.cc/paper_files/paper/2023/hash/0ab51646ca369140c3c3ece011b66587-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0ab51646ca369140c3c3ece011b66587-Paper-Conference.pdf,Optimization
Diffused Redundancy in Pre-trained Representations,https://papers.nips.cc/paper_files/paper/2023/hash/0c86142265c5e2c900613dd1d031cb90-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/0c86142265c5e2c900613dd1d031cb90-Paper-Conference.pdf,Optimization
